Tanggal,Premium,Medium
2022-10-16,12500.0,11000.0
2022-10-17,12500.0,11000.0
2022-10-18,12500.0,11000.0
2022-10-19,12500.0,11000.0
2022-10-20,12500.0,11000.0
2022-10-21,12500.0,11000.0
2022-10-22,12500.0,11000.0
2022-10-23,12500.0,11000.0
2022-10-24,12500.0,11000.0
2022-10-25,12500.0,11000.0
2022-10-26,12500.0,11000.0
2022-10-27,12500.0,11000.0
2022-10-28,12500.0,11000.0
2022-10-29,12500.0,11000.0
2022-10-30,12500.0,11000.0
2022-10-31,12500.0,11000.0
2022-11-01,12500.0,11000.0
2022-11-02,12500.0,11000.0
2022-11-03,12500.0,11000.0
2022-11-04,12500.0,11000.0
2022-11-05,12500.0,11000.0
2022-11-06,12500.0,11000.0
2022-11-07,12500.0,11000.0
2022-11-08,12500.0,11000.0
2022-11-09,12500.0,11000.0
2022-11-10,12500.0,11000.0
2022-11-11,12500.0,11000.0
2022-11-12,12500.0,11000.0
2022-11-13,12500.0,11000.0
2022-11-14,12500.0,11000.0
2022-11-15,12500.0,11000.0
2022-11-16,12500.0,11000.0
2022-11-17,12500.0,11000.0
2022-11-18,12500.0,11000.0
2022-11-19,12500.0,11000.0
2022-11-20,12500.0,11000.0
2022-11-21,12500.0,11000.0
2022-11-22,12500.0,11000.0
2022-11-23,12500.0,11000.0
2022-11-24,12500.0,11000.0
2022-11-25,12500.0,11000.0
2022-11-26,12500.0,11000.0
2022-11-27,12500.0,11000.0
2022-11-28,12500.0,11000.0
2022-11-29,12500.0,11000.0
2022-11-30,12500.0,11000.0
2022-12-01,12500.0,11000.0
2022-12-02,12500.0,11000.0
2022-12-03,12500.0,11000.0
2022-12-04,12500.0,11000.0
2022-12-05,12500.0,11000.0
2022-12-06,12500.0,11000.0
2022-12-07,12500.0,11000.0
2022-12-08,12500.0,11000.0
2022-12-09,12500.0,11000.0
2022-12-10,12500.0,11000.0
2022-12-11,12500.0,11000.0
2022-12-12,12500.0,11000.0
2022-12-13,12500.0,11000.0
2022-12-14,12500.0,11000.0
2022-12-15,12500.0,11000.0
2022-12-16,12500.0,11000.0
2022-12-17,12500.0,11000.0
2022-12-18,12500.0,11000.0
2022-12-19,12500.0,11000.0
2022-12-20,12500.0,11000.0
2022-12-21,12500.0,11000.0
2022-12-22,12500.0,11000.0
2022-12-23,12500.0,11000.0
2022-12-24,12500.0,11000.0
2022-12-25,12500.0,11000.0
2022-12-26,12500.0,11000.0
2022-12-27,12500.0,11000.0
2022-12-28,12500.0,11000.0
2022-12-29,12500.0,11000.0
2022-12-30,12500.0,11000.0
2022-12-31,12500.0,11000.0
2023-01-01,12500.0,11000.0
2023-01-02,12500.0,11000.0
2023-01-03,12500.0,11000.0
2023-01-04,12500.0,11000.0
2023-01-05,12500.0,11000.0
2023-01-06,12500.0,11000.0
2023-01-07,12500.0,11000.0
2023-01-08,12500.0,11000.0
2023-01-09,12500.0,11000.0
2023-01-10,12500.0,11000.0
2023-01-11,12500.0,11000.0
2023-01-12,12500.0,11000.0
2023-01-13,12500.0,11000.0
2023-01-14,12500.0,11000.0
2023-01-15,12500.0,11000.0
2023-01-16,12500.0,11000.0
2023-01-17,12500.0,11000.0
2023-01-18,12500.0,11000.0
2023-01-19,12500.0,11000.0
2023-01-20,12500.0,11000.0
2023-01-21,12500.0,11000.0
2023-01-22,12500.0,11000.0
2023-01-23,12500.0,11000.0
2023-01-24,12500.0,11000.0
2023-01-25,12500.0,11000.0
2023-01-26,12500.0,11000.0
2023-01-27,12500.0,11000.0
2023-01-28,12500.0,11000.0
2023-01-29,12500.0,11000.0
2023-01-30,12500.0,11000.0
2023-01-31,12500.0,11000.0
2023-02-01,12500.0,11000.0
2023-02-02,12500.0,11000.0
2023-02-03,12500.0,11000.0
2023-02-04,12500.0,11000.0
2023-02-05,13000.0,11500.0
2023-02-06,13000.0,11500.0
2023-02-07,13000.0,11500.0
2023-02-08,13000.0,11500.0
2023-02-09,13000.0,11500.0
2023-02-10,13000.0,11500.0
2023-02-11,13000.0,11500.0
2023-02-12,13500.0,12000.0
2023-02-13,13500.0,11500.0
2023-02-14,13000.0,11500.0
2023-02-15,13500.0,11500.0
2023-02-16,13000.0,12000.0
2023-02-17,13000.0,12000.0
2023-02-18,13000.0,12000.0
2023-02-19,13500.0,12000.0
2023-02-20,13500.0,12000.0
2023-02-21,13500.0,12000.0
2023-02-22,13000.0,11500.0
2023-02-23,13000.0,12000.0
2023-02-24,13000.0,11500.0
2023-02-25,13000.0,11500.0
2023-02-26,13000.0,11500.0
2023-02-27,13000.0,11500.0
2023-02-28,13000.0,11500.0
2023-03-01,13000.0,11500.0
2023-03-02,13000.0,11500.0
2023-03-03,13000.0,11500.0
2023-03-04,13000.0,11500.0
2023-03-05,13000.0,11500.0
2023-03-06,13000.0,11500.0
2023-03-07,13000.0,11500.0
2023-03-08,13000.0,11500.0
2023-03-09,13000.0,11500.0
2023-03-10,13000.0,11500.0
2023-03-11,13000.0,11500.0
2023-03-12,13000.0,11500.0
2023-03-13,13000.0,11500.0
2023-03-14,13000.0,11500.0
2023-03-15,13000.0,11500.0
2023-03-16,13000.0,11500.0
2023-03-17,13000.0,11500.0
2023-03-18,13000.0,11500.0
2023-03-19,13000.0,11500.0
2023-03-20,13500.0,12000.0
2023-03-21,13500.0,12000.0
2023-03-22,13500.0,12000.0
2023-03-23,13500.0,12000.0
2023-03-24,13500.0,12000.0
2023-03-25,13500.0,12000.0
2023-03-26,13500.0,12000.0
2023-03-27,13500.0,12000.0
2023-03-28,13500.0,12000.0
2023-03-29,13000.0,11500.0
2023-03-30,13000.0,11500.0
2023-03-31,13000.0,11500.0
2023-04-01,13000.0,11500.0
2023-04-02,13000.0,11500.0
2023-04-03,13000.0,11500.0
2023-04-04,13000.0,11500.0
2023-04-05,13000.0,11500.0
2023-04-06,13000.0,11500.0
2023-04-07,13000.0,11500.0
2023-04-08,13000.0,11500.0
2023-04-09,13000.0,11500.0
2023-04-10,13000.0,11500.0
2023-04-11,13000.0,11500.0
2023-04-12,13000.0,11500.0
2023-04-13,13000.0,11500.0
2023-04-14,13000.0,11500.0
2023-04-15,13000.0,11500.0
2023-04-16,13000.0,11500.0
2023-04-17,13000.0,11500.0
2023-04-18,13000.0,11500.0
2023-04-19,13000.0,11500.0
2023-04-20,13000.0,11500.0
2023-04-21,13000.0,11500.0
2023-04-22,13000.0,11500.0
2023-04-23,13000.0,11500.0
2023-04-24,13000.0,11500.0
2023-04-25,13000.0,11500.0
2023-04-26,13000.0,11500.0
2023-04-27,13000.0,11500.0
2023-04-28,13000.0,11500.0
2023-04-29,13000.0,11500.0
2023-04-30,13000.0,11500.0
2023-05-01,13000.0,11500.0
2023-05-02,13000.0,11500.0
2023-05-03,13000.0,11500.0
2023-05-04,13000.0,11500.0
2023-05-05,13000.0,11500.0
2023-05-06,13000.0,11500.0
2023-05-07,13000.0,11500.0
2023-05-08,13000.0,11500.0
2023-05-09,13000.0,11500.0
2023-05-10,13000.0,11500.0
2023-05-11,13000.0,11500.0
2023-05-12,13000.0,11500.0
2023-05-13,13000.0,11500.0
2023-05-14,13000.0,11500.0
2023-05-15,13000.0,11500.0
2023-05-16,13000.0,11500.0
2023-05-17,13000.0,11500.0
2023-05-18,13000.0,11500.0
2023-05-19,13000.0,11500.0
2023-05-20,13000.0,11500.0
2023-05-21,13000.0,11500.0
2023-05-22,13000.0,11500.0
2023-05-23,13000.0,11500.0
2023-05-24,13000.0,11500.0
2023-05-25,13000.0,11500.0
2023-05-26,13000.0,11500.0
2023-05-27,13000.0,11500.0
2023-05-28,13000.0,11500.0
2023-05-29,13000.0,11500.0
